Translation failed for scada.delete-symbol-title: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Are you sure you want to delete SCADA symbol '{{imageTitle}}'?
Translation failed for scada.delete-symbol-text: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Be careful, after the confirmation SCADA symbol will become unrecoverable.
Translation failed for scada.delete-symbols-title: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Are you sure you want to delete { count, plural, =1 {1 SCADA symbol} other {# SCADA symbols} }?
Translation failed for scada.delete-symbols-text: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Be careful, after the confirmation all selected SCADA symbols will be removed and all related data will become unrecoverable.
Translation failed for scada.include-system-symbols: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Include system symbols
Translation failed for scada.symbol-preview: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Symbol preview
Translation failed for scada.general: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: General
Translation failed for scada.tags: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Tags
Translation failed for scada.properties: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Properties
Translation failed for scada.title: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Title
Translation failed for scada.description: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Description
Translation failed for scada.search-tags: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Search tags
Translation failed for scada.widget-size: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Widget size
Translation failed for scada.cols: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: cols
Translation failed for scada.rows: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: rows
Translation failed for scada.state-render-function: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: State render function
Translation failed for scada.preview: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Preview
Translation failed for scada.preview-widget-action-text: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Widget action '{{type}}' successfully invoked!
Translation failed for scada.no-symbol: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: No SCADA symbol
Translation failed for scada.no-symbol-selected: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: No SCADA symbol selected
Translation failed for scada.clear-symbol: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Clear SCADA symbol
Translation failed for scada.browse-symbol-from-gallery: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Browse SCADA symbol from gallery
Translation failed for scada.zoom-in: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Zoom In
Translation failed for scada.zoom-out: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Zoom Out
Translation failed for scada.create-widget: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Create widget
Translation failed for scada.create-widget-from-symbol: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Create widget from SCADA symbol
Translation failed for scada.hidden: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: hidden
Translation failed for scada.tag.tag: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Tag
Translation failed for scada.tag.on-click-action: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: On click action
Translation failed for scada.tag.no-tags: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: No tags configured
Translation failed for scada.tag.delete-tag-text: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Are you sure you want to delete tag<br/><b>{{tag}}</b> from <b>{{elementType}}</b> element?
Translation failed for scada.tag.update-tag: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Update tag
Translation failed for scada.tag.enter-tag: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Enter tag
Translation failed for scada.tag.tag-settings: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Tag settings
Translation failed for scada.tag.remove-tag: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Remove tag
Translation failed for scada.tag.add-tag: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Add tag
Translation failed for scada.behavior.behavior: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Behavior
Translation failed for scada.behavior.id: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Id
Translation failed for scada.behavior.name: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Name
Translation failed for scada.behavior.type: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Type
Translation failed for scada.behavior.no-behaviors: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: No behaviors configured
Translation failed for scada.behavior.add-behavior: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Add behavior
Translation failed for scada.behavior.type-action: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Action
Translation failed for scada.behavior.type-value: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Value
Translation failed for scada.behavior.type-widget-action: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Widget action
Translation failed for scada.behavior.behavior-settings: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Behavior settings
Translation failed for scada.behavior.remove-behavior: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Remove behavior
Translation failed for scada.behavior.hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Hint
Translation failed for scada.behavior.group-title: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Group title
Translation failed for scada.behavior.value-type: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Value type
Translation failed for scada.behavior.default-value: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Default value
Translation failed for scada.behavior.true-label: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: True label
Translation failed for scada.behavior.false-label: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: False label
Translation failed for scada.behavior.state-label: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: State label
Translation failed for scada.behavior.default-payload: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Default payload
Translation failed for scada.behavior.not-unique-behavior-ids-error: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Behavior Ids must be unique!
Translation failed for scada.behavior.default-settings: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Default settings
Translation failed for scada.property.property: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Property
Translation failed for scada.property.id: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Id
Translation failed for scada.property.name: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Name
Translation failed for scada.property.type: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Type
Translation failed for scada.property.type-text: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Text
Translation failed for scada.property.type-number: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Number
Translation failed for scada.property.type-switch: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Switch
Translation failed for scada.property.type-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Color
Translation failed for scada.property.type-color-settings: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Color settings
Translation failed for scada.property.type-font: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Font
Translation failed for scada.property.type-units: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Units
Translation failed for scada.property.type-icon: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Icon
Translation failed for scada.property.no-properties: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: No properties configured
Translation failed for scada.property.add-property: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Add property
Translation failed for scada.property.property-settings: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Property settings
Translation failed for scada.property.remove-property: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Remove property
Translation failed for scada.property.default-value: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Default value
Translation failed for scada.property.value-required: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Value required
Translation failed for scada.property.number-settings: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Number settings
Translation failed for scada.property.min: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Min
Translation failed for scada.property.max: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Max
Translation failed for scada.property.step: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Step
Translation failed for scada.property.advanced-ui-settings: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Advanced UI settings
Translation failed for scada.property.disable-on-property: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Disable on property
Translation failed for scada.property.sub-label: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Sub label
Translation failed for scada.property.vertical-divider-after: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Vertical divider after
Translation failed for scada.property.input-field-suffix: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Input field suffix
Translation failed for scada.property.property-row-classes: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Property row classes
Translation failed for scada.property.property-field-classes: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Property field classes
Translation failed for scada.property.not-unique-property-ids-error: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Property Ids must be unique!
Translation failed for scada.symbol.symbol: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: SCADA symbol
Translation failed for scada.symbol.fluid-presence: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Fluid presence
Translation failed for scada.symbol.fluid-presence-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates whether fluid is present in pipe.
Translation failed for scada.symbol.fluid-present: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Fluid present
Translation failed for scada.symbol.present: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Present
Translation failed for scada.symbol.absent: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Absent
Translation failed for scada.symbol.flow-presence: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Flow presence
Translation failed for scada.symbol.flow-presence-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates whether fluid is flowing in pipe.
Translation failed for scada.symbol.flow-present: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Flow present
Translation failed for scada.symbol.flow-direction: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Flow direction
Translation failed for scada.symbol.flow-direction-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates fluid flow direction.
Translation failed for scada.symbol.forward: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Forward
Translation failed for scada.symbol.reverse: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Reverse
Translation failed for scada.symbol.flow-animation-speed: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Flow animation speed
Translation failed for scada.symbol.flow-animation-speed-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Double value indicating animation speed of the flow. 1 - normal speed, 0 - no animation, < 1 - slower animation, > 1 - faster animation.
Translation failed for scada.symbol.leak: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Leak
Translation failed for scada.symbol.leak-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates whether is leak present in pipe.
Translation failed for scada.symbol.leak-present: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Leak present
Translation failed for scada.symbol.fluid-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Fluid color
Translation failed for scada.symbol.pipe-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Pipe color
Translation failed for scada.symbol.horizontal-pipe: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Horizontal pipe
Translation failed for scada.symbol.vertical-pipe: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Vertical pipe
Translation failed for scada.symbol.horizontal-fluid-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Horizontal fluid color
Translation failed for scada.symbol.vertical-fluid-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Vertical fluid color
Translation failed for scada.symbol.left-pipe: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Left pipe
Translation failed for scada.symbol.right-pipe: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Right pipe
Translation failed for scada.symbol.top-pipe: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Top pipe
Translation failed for scada.symbol.bottom-pipe: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Bottom pipe
Translation failed for scada.symbol.left-fluid-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Left fluid color
Translation failed for scada.symbol.right-fluid-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Right fluid color
Translation failed for scada.symbol.top-fluid-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Top fluid color
Translation failed for scada.symbol.bottom-fluid-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Bottom fluid color
Translation failed for scada.symbol.display: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Display
Translation failed for scada.symbol.value: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Value
Translation failed for scada.symbol.units: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Units
Translation failed for scada.symbol.flow-meter-value-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Double value showing on flow meter display
Translation failed for scada.symbol.value-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Double value indicating the current value
Translation failed for scada.symbol.running: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Running
Translation failed for scada.symbol.running-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates whether component is in running state.
Translation failed for scada.symbol.warning-state: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Warning state
Translation failed for scada.symbol.warning: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Warning
Translation failed for scada.symbol.warning-click: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Warning click
Translation failed for scada.symbol.warning-state-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates whether component is in warning state.
Translation failed for scada.symbol.critical-state: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Critical state
Translation failed for scada.symbol.critical: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Critical
Translation failed for scada.symbol.critical-click: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Critical click
Translation failed for scada.symbol.critical-state-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates whether component is in critical state.
Translation failed for scada.symbol.critical-state-animation: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Critical state animation
Translation failed for scada.symbol.critical-state-animation-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Whether to enable blinking animation when component is in critical state.
Translation failed for scada.symbol.warning-critical-state-animation: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Warning/Critical state animation
Translation failed for scada.symbol.warning-critical-state-animation-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Whether to enable blinking animation when component is in warning or critical state.
Translation failed for scada.symbol.animation: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Animation
Translation failed for scada.symbol.broken: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Broken
Translation failed for scada.symbol.broken-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates whether component is broken.
Translation failed for scada.symbol.on-display-click: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: On display click
Translation failed for scada.symbol.on-display-click-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Action invoked when user clicks on the display.
Translation failed for scada.symbol.pipe: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Pipe
Translation failed for scada.symbol.default-border-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Default border color
Translation failed for scada.symbol.active-border-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Active border color
Translation failed for scada.symbol.warning-border-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Warning border color
Translation failed for scada.symbol.critical-border-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Critical border color
Translation failed for scada.symbol.background-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Background color
Translation failed for scada.symbol.rotation-animation-speed: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Rotation animation speed
Translation failed for scada.symbol.rotation-animation-speed-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Double value indicating rotation animation speed. 1 - normal speed, 0 - no animation, < 1 - slower animation, > 1 - faster animation.
Translation failed for scada.symbol.on-click: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: On click
Translation failed for scada.symbol.on-click-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Action invoked when user clicks on the component.
Translation failed for scada.symbol.right-top-connector: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Right top connector
Translation failed for scada.symbol.right-bottom-connector: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Right bottom connector
Translation failed for scada.symbol.left-top-connector: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Left top connector
Translation failed for scada.symbol.left-bottom-connector: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Left bottom connector
Translation failed for scada.symbol.top-left-connector: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Top left connector
Translation failed for scada.symbol.top-right-connector: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Top right connector
Translation failed for scada.symbol.running-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Running color
Translation failed for scada.symbol.stopped-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Stopped color
Translation failed for scada.symbol.stopped: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Stopped
Translation failed for scada.symbol.warning-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Warning color
Translation failed for scada.symbol.critical-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Critical color
Translation failed for scada.symbol.opened: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Opened
Translation failed for scada.symbol.opened-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates whether component is in opened state.
Translation failed for scada.symbol.open: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Open
Translation failed for scada.symbol.open-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Action invoked when user clicks to open component.
Translation failed for scada.symbol.close: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Close
Translation failed for scada.symbol.close-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Action invoked when user clicks to close component.
Translation failed for scada.symbol.close-state-animation: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Closed state animation
Translation failed for scada.symbol.close-state-animation-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Whether to enable blinking animation when component is in closed state.
Translation failed for scada.symbol.opened-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Opened color
Translation failed for scada.symbol.closed-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Closed color
Translation failed for scada.symbol.opened-rotation-angle: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Opened rotation angle
Translation failed for scada.symbol.closed-rotation-angle: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Closed rotation angle
Translation failed for scada.symbol.tank-capacity: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Tank capacity
Translation failed for scada.symbol.tank-capacity-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Double value indicating total tank capacity.
Translation failed for scada.symbol.current-volume: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Current volume
Translation failed for scada.symbol.current-volume-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Double value indicating the current occupied volume.
Translation failed for scada.symbol.tank-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Tank color
Translation failed for scada.symbol.value-box: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Value box
Translation failed for scada.symbol.value-text: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Value text
Translation failed for scada.symbol.scale: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Scale
Translation failed for scada.symbol.transparent-mode: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Transparent mode
Translation failed for scada.symbol.major-ticks: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Major ticks
Translation failed for scada.symbol.intervals: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Intervals
Translation failed for scada.symbol.major-ticks-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Major ticks color
Translation failed for scada.symbol.normal: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Normal
Translation failed for scada.symbol.minor-ticks: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Minor ticks
Translation failed for scada.symbol.minor-ticks-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Minor ticks color
Translation failed for scada.symbol.temperature: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Temperature
Translation failed for scada.symbol.temperature-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Double value indicating the current temperature.
Translation failed for scada.symbol.update-temperature: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Update temperature
Translation failed for scada.symbol.update-temperature-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Action invoked when user clicks to change current temperature.
Translation failed for scada.symbol.run: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Run
Translation failed for scada.symbol.run-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Action invoked when user clicks to run component.
Translation failed for scada.symbol.stop: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Stop
Translation failed for scada.symbol.stop-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Action invoked when user clicks to stop component.
Translation failed for scada.symbol.temperature-step: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Temperature step increment
Translation failed for scada.symbol.heat-pump-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Heat pump color
Translation failed for scada.symbol.power-button-background: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Power button background
Translation failed for scada.symbol.value-box-background: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Value box background
Translation failed for scada.symbol.value-units: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Value units
Translation failed for scada.symbol.filtration-mode: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Filtration mode
Translation failed for scada.symbol.filtration-mode-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Integer value indication the current filtration mode.
Translation failed for scada.symbol.filtration-mode-update: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Filtration mode update state
Translation failed for scada.symbol.filtration-mode-update-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Action invoked when user clicks to change current filtration mode.
Translation failed for scada.symbol.filter-mode: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Filter
Translation failed for scada.symbol.waste-mode: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Waste
Translation failed for scada.symbol.backwash-mode: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Backwash
Translation failed for scada.symbol.recirculate-mode: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Recirculate
Translation failed for scada.symbol.rinse-mode: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Rinse
Translation failed for scada.symbol.closed-mode: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Closed
Translation failed for scada.symbol.sand-filter-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Sand filter color
Translation failed for scada.symbol.mode-box-background: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Mode box background
Translation failed for scada.symbol.border-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Border color
Translation failed for scada.symbol.label-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Label color
Translation failed for scada.symbol.water-leak-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates whether a leak.
Translation failed for scada.symbol.default-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Default color
Translation failed for scada.symbol.leak-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Leak color
Translation failed for scada.symbol.full-value: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Full value
Translation failed for scada.symbol.full-value-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Double value indicating full value.
Translation failed for scada.symbol.label: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Label
Translation failed for scada.symbol.icon: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Icon
Translation failed for scada.symbol.button-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Button color
Translation failed for scada.symbol.on-label: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: 'On' label text
Translation failed for scada.symbol.off-label: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: 'Off' label text
Translation failed for scada.symbol.arrow-presence: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Arrow presence
Translation failed for scada.symbol.arrow-presence-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates whether arrow is present in connector.
Translation failed for scada.symbol.arrow-present: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Arrow present
Translation failed for scada.symbol.arrow-direction: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Arrow direction
Translation failed for scada.symbol.arrow-direction-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates flow direction.
Translation failed for scada.symbol.main-line: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Main line
Translation failed for scada.symbol.line: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Line
Translation failed for scada.symbol.line-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Line color
Translation failed for scada.symbol.arrow-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Arrow color
Translation failed for scada.symbol.target-value: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Target value
Translation failed for scada.symbol.target-value-hint: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Indicates target point on the scale.
Translation failed for scada.symbol.min-max-value: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Min and max value
Translation failed for scada.symbol.min-value: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Min
Translation failed for scada.symbol.max-value: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Max
Translation failed for scada.symbol.warning-scale-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Warning scale color
Translation failed for scada.symbol.critical-scale-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Critical scale color
Translation failed for scada.symbol.scale-color: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Scale color
Translation failed for scada.symbol.target: name 'ICU_PLACEHOLDER_PATTERN' is not defined | Value: Target
